word_id,link_index,target_identifier,target_type,target_id
29c5e590-bd90-4881-b45d-5c91388d69e7,5,climatic,word,bbd951c8-e742-4b72-af8d-49af7899023b
29c5e590-bd90-4881-b45d-5c91388d69e7,6,climate,word,29c5e590-bd90-4881-b45d-5c91388d69e7
29c5e590-bd90-4881-b45d-5c91388d69e7,7,weather,word,4669a8db-7946-4e94-ac7f-ae26b740a5e9
29c5e590-bd90-4881-b45d-5c91388d69e7,8,clim,root,d816aa85-f1cf-49dc-ac09-01971631f660
29c5e590-bd90-4881-b45d-5c91388d69e7,9,climate,word,29c5e590-bd90-4881-b45d-5c91388d69e7
29c5e590-bd90-4881-b45d-5c91388d69e7,10,-ate,suffix,3c102dc5-d483-4b8e-bc12-9bc2c6d12cfe
dedd6c70-ce50-4ed5-b110-8a12695b8fe1,1,pers,root,5af07dc8-f734-4955-8e27-2f524144f964
dedd6c70-ce50-4ed5-b110-8a12695b8fe1,2,-le,suffix,edde66b2-87d8-41df-b137-354db67bc41b
854e8119-ed2c-4af0-8a1d-30db5b702563,1,pers,root,5af07dc8-f734-4955-8e27-2f524144f964
854e8119-ed2c-4af0-8a1d-30db5b702563,2,-on,suffix,5fb5ac04-5cc1-470d-8ee1-8f2d255a09cc
854e8119-ed2c-4af0-8a1d-30db5b702563,3,pers,root,5af07dc8-f734-4955-8e27-2f524144f964
854e8119-ed2c-4af0-8a1d-30db5b702563,4,person,word,854e8119-ed2c-4af0-8a1d-30db5b702563
854e8119-ed2c-4af0-8a1d-30db5b702563,5,-on,suffix,5fb5ac04-5cc1-470d-8ee1-8f2d255a09cc
395f0c6d-1c01-4538-94a1-f6d15488c3c8,1,person,word,854e8119-ed2c-4af0-8a1d-30db5b702563
395f0c6d-1c01-4538-94a1-f6d15488c3c8,2,-al,suffix,1d382467-52d4-489b-846b-a2e68c8ca9d3
395f0c6d-1c01-4538-94a1-f6d15488c3c8,3,pers,root,5af07dc8-f734-4955-8e27-2f524144f964
395f0c6d-1c01-4538-94a1-f6d15488c3c8,4,-on,suffix,5fb5ac04-5cc1-470d-8ee1-8f2d255a09cc
395f0c6d-1c01-4538-94a1-f6d15488c3c8,5,-al,suffix,1d382467-52d4-489b-846b-a2e68c8ca9d3
e7c93797-0833-40e6-b0db-eff1df71c656,1,see-基,base,263e35f6-a2f1-438a-b04a-b5c2b185a5d5
68ab6915-216f-4cb9-ac5b-f4770ae7bebd,1,con-,prefix,98e6651d-8b5e-462a-adb2-dc5da6edb65c
68ab6915-216f-4cb9-ac5b-f4770ae7bebd,2,see,word,e7c93797-0833-40e6-b0db-eff1df71c656
68ab6915-216f-4cb9-ac5b-f4770ae7bebd,3,-n,suffix,39853199-7501-43bd-a1c9-f10e5c13cf8f
68ab6915-216f-4cb9-ac5b-f4770ae7bebd,4,con-,prefix,98e6651d-8b5e-462a-adb2-dc5da6edb65c
68ab6915-216f-4cb9-ac5b-f4770ae7bebd,5,cern,root,20d49c96-4f6a-40da-9d63-0e88727c611b
bf24a206-d6b8-4b58-bd08-aee22a3d5808,1,trans-,prefix,c382c29f-affc-416a-8882-078f7af11696
bf24a206-d6b8-4b58-bd08-aee22a3d5808,2,form-根,root,ac7523d6-9e5f-4cff-bd04-0e001ef21a7a
bf24a206-d6b8-4b58-bd08-aee22a3d5808,3,form-根,root,ac7523d6-9e5f-4cff-bd04-0e001ef21a7a
bf24a206-d6b8-4b58-bd08-aee22a3d5808,4,form,word,bf24a206-d6b8-4b58-bd08-aee22a3d5808
84b42a02-b972-4109-ac42-7d04746f07c8,1,in-基,base,cfd6f898-da2a-4270-802b-aa29f5d644ca
f6ffe559-161c-4f13-9dfc-cfdaefcf9d4a,1,ex-,prefix,0e1e4834-1d6f-4546-8d73-edafa036bb02
f6ffe559-161c-4f13-9dfc-cfdaefcf9d4a,2,it,word,b53c2e40-e251-43a1-90b3-1d0a5f9f9dff
f6ffe559-161c-4f13-9dfc-cfdaefcf9d4a,3,ex-,prefix,0e1e4834-1d6f-4546-8d73-edafa036bb02
f6ffe559-161c-4f13-9dfc-cfdaefcf9d4a,4,it-根,root,4aa18dca-3c1e-45a7-8f45-f9ee0f65cc37
f6ffe559-161c-4f13-9dfc-cfdaefcf9d4a,5,-it,suffix,b618949f-f420-466d-b7c8-a834a2d20376
f6ffe559-161c-4f13-9dfc-cfdaefcf9d4a,6,ex-,prefix,0e1e4834-1d6f-4546-8d73-edafa036bb02
f6ffe559-161c-4f13-9dfc-cfdaefcf9d4a,7,it-根,root,4aa18dca-3c1e-45a7-8f45-f9ee0f65cc37
f6ffe559-161c-4f13-9dfc-cfdaefcf9d4a,8,exit,word,f6ffe559-161c-4f13-9dfc-cfdaefcf9d4a
e560a365-f384-48ea-bb0e-16f83cb10387,1,en-,prefix,de761270-a58d-4822-8a24-110b2521fb24
e560a365-f384-48ea-bb0e-16f83cb10387,2,-ment,suffix,576344a5-6f42-45f7-a4a1-9ce614c72f81
e560a365-f384-48ea-bb0e-16f83cb10387,3,env,root,65331aac-4aba-4298-b3a0-3734e80f0c39
e560a365-f384-48ea-bb0e-16f83cb10387,4,-ment,suffix,576344a5-6f42-45f7-a4a1-9ce614c72f81
e560a365-f384-48ea-bb0e-16f83cb10387,5,environment,word,e560a365-f384-48ea-bb0e-16f83cb10387
e560a365-f384-48ea-bb0e-16f83cb10387,6,surroundings,word,8ab9c302-698f-4983-982b-9cba3b580e39
e560a365-f384-48ea-bb0e-16f83cb10387,7,circumstance,word,195ed666-7375-4fd9-8927-a35fb69f3420
e560a365-f384-48ea-bb0e-16f83cb10387,8,environmental,word,bba63e55-e66d-467e-9717-e0273e84fd82
e560a365-f384-48ea-bb0e-16f83cb10387,9,environmentalist,word,2699917b-b603-492a-aa7f-2b47f60de327
e560a365-f384-48ea-bb0e-16f83cb10387,10,env,root,65331aac-4aba-4298-b3a0-3734e80f0c39
e560a365-f384-48ea-bb0e-16f83cb10387,11,environment,word,e560a365-f384-48ea-bb0e-16f83cb10387
e560a365-f384-48ea-bb0e-16f83cb10387,12,-ment,suffix,576344a5-6f42-45f7-a4a1-9ce614c72f81
a072ec55-08fe-4374-b5e6-d5a29eb1439b,1,chall,root,6b4679a4-e153-48a6-87d2-32cbae552c5c
a072ec55-08fe-4374-b5e6-d5a29eb1439b,2,-en,suffix,180facce-af6d-4ed8-87a4-df8a35add7bc
a072ec55-08fe-4374-b5e6-d5a29eb1439b,3,-ge,suffix,ad4407aa-9d15-4052-bc5f-526a95f32485
a072ec55-08fe-4374-b5e6-d5a29eb1439b,4,challenging,word,c54f967e-a8cd-4900-bd3f-7fc8a02eade8
a072ec55-08fe-4374-b5e6-d5a29eb1439b,5,chall,root,6b4679a4-e153-48a6-87d2-32cbae552c5c
a072ec55-08fe-4374-b5e6-d5a29eb1439b,6,challenge,word,a072ec55-08fe-4374-b5e6-d5a29eb1439b
a072ec55-08fe-4374-b5e6-d5a29eb1439b,7,-en,suffix,180facce-af6d-4ed8-87a4-df8a35add7bc
a072ec55-08fe-4374-b5e6-d5a29eb1439b,8,-ge,suffix,ad4407aa-9d15-4052-bc5f-526a95f32485
4a3458b5-0cb6-41ac-99d8-6254eacb5376,1,pos,root,2f9aaa9d-d84b-458c-8bad-dfea4aeb7e78
4a3458b5-0cb6-41ac-99d8-6254eacb5376,2,-e,suffix,e45da611-1fec-4f56-a8a1-0196540d73f8
4a3458b5-0cb6-41ac-99d8-6254eacb5376,3,posture,word,496dc2aa-832e-4061-b584-864d454af95f
4a3458b5-0cb6-41ac-99d8-6254eacb5376,4,pos,root,2f9aaa9d-d84b-458c-8bad-dfea4aeb7e78
4a3458b5-0cb6-41ac-99d8-6254eacb5376,5,pose,word,4a3458b5-0cb6-41ac-99d8-6254eacb5376
4a3458b5-0cb6-41ac-99d8-6254eacb5376,6,-e,suffix,e45da611-1fec-4f56-a8a1-0196540d73f8
dfc0fc95-d463-4a0e-b57f-97240bb3ee99,1,pos,root,2f9aaa9d-d84b-458c-8bad-dfea4aeb7e78
dfc0fc95-d463-4a0e-b57f-97240bb3ee99,2,pose,word,4a3458b5-0cb6-41ac-99d8-6254eacb5376
dfc0fc95-d463-4a0e-b57f-97240bb3ee99,3,-itive,suffix,9b1229cd-dfd7-4cdd-b78f-77ee4d749d20
dfc0fc95-d463-4a0e-b57f-97240bb3ee99,4,pos,root,2f9aaa9d-d84b-458c-8bad-dfea4aeb7e78
dfc0fc95-d463-4a0e-b57f-97240bb3ee99,5,-itive,suffix,9b1229cd-dfd7-4cdd-b78f-77ee4d749d20
dfc0fc95-d463-4a0e-b57f-97240bb3ee99,6,positively,word,f2269649-252b-4134-b7a6-671c7f8e0a4c
57a78b1c-e985-4e8f-8fbc-486776feaf6c,1,pro-,prefix,40e680cb-32e4-4cff-bb9c-b17989a9fa1a
57a78b1c-e985-4e8f-8fbc-486776feaf6c,2,cess,root,f9d2941e-3c41-43cc-8f9e-36ee231fc15f
57a78b1c-e985-4e8f-8fbc-486776feaf6c,3,process,word,57a78b1c-e985-4e8f-8fbc-486776feaf6c
57a78b1c-e985-4e8f-8fbc-486776feaf6c,4,procedure,word,5a7c8c35-e5e4-4b9d-a92c-a32d3db31cae
57a78b1c-e985-4e8f-8fbc-486776feaf6c,5,way,word,30b4d743-0169-4879-96e9-9482e229c6a3
57a78b1c-e985-4e8f-8fbc-486776feaf6c,6,method,word,01b516d3-0c5a-4850-86fd-b33fe320f59d
57a78b1c-e985-4e8f-8fbc-486776feaf6c,7,cess,root,f9d2941e-3c41-43cc-8f9e-36ee231fc15f
57a78b1c-e985-4e8f-8fbc-486776feaf6c,8,process,word,57a78b1c-e985-4e8f-8fbc-486776feaf6c
57a78b1c-e985-4e8f-8fbc-486776feaf6c,9,pro-,prefix,40e680cb-32e4-4cff-bb9c-b17989a9fa1a
f981276c-6c25-491d-a65a-5132dd7699a0,1,cult-根,root,f5cb694c-02a2-4dac-8f66-89d42a9a951f
f981276c-6c25-491d-a65a-5132dd7699a0,2,-ure,suffix,fe666dc7-b809-49eb-befe-cf2e9eef0948
f981276c-6c25-491d-a65a-5132dd7699a0,3,cultural,word,e2d7ab2b-21a9-432e-94b4-acce83a14744
f981276c-6c25-491d-a65a-5132dd7699a0,4,cult-根,root,f5cb694c-02a2-4dac-8f66-89d42a9a951f
f981276c-6c25-491d-a65a-5132dd7699a0,5,-ure,suffix,fe666dc7-b809-49eb-befe-cf2e9eef0948
f981276c-6c25-491d-a65a-5132dd7699a0,6,culture,word,f981276c-6c25-491d-a65a-5132dd7699a0
09de9eb6-5bde-44b4-81c1-5145759489af,1,com-,prefix,c51a8e11-69c9-4469-b362-65f433a0d955
09de9eb6-5bde-44b4-81c1-5145759489af,2,mum,word,926d2888-3a33-4f3e-8f6f-327c58a3c835
09de9eb6-5bde-44b4-81c1-5145759489af,3,-ate,suffix,3c102dc5-d483-4b8e-bc12-9bc2c6d12cfe
09de9eb6-5bde-44b4-81c1-5145759489af,4,com-,prefix,c51a8e11-69c9-4469-b362-65f433a0d955
09de9eb6-5bde-44b4-81c1-5145759489af,5,muni,root,1f9cfbec-7f13-4c31-9270-aed25d4f4f7a
09de9eb6-5bde-44b4-81c1-5145759489af,6,-ate,suffix,3c102dc5-d483-4b8e-bc12-9bc2c6d12cfe
09de9eb6-5bde-44b4-81c1-5145759489af,7,communication,word,664ad8e8-765c-4906-bffe-67c49bc501d0
09de9eb6-5bde-44b4-81c1-5145759489af,8,com-,prefix,c51a8e11-69c9-4469-b362-65f433a0d955
09de9eb6-5bde-44b4-81c1-5145759489af,9,muni,root,1f9cfbec-7f13-4c31-9270-aed25d4f4f7a
09de9eb6-5bde-44b4-81c1-5145759489af,10,-ate,suffix,3c102dc5-d483-4b8e-bc12-9bc2c6d12cfe
8f4dafed-ccc8-417e-adec-bc10c39d86ec,1,communicate,word,09de9eb6-5bde-44b4-81c1-5145759489af
8f4dafed-ccc8-417e-adec-bc10c39d86ec,2,-ity,suffix,78ebecd5-1a75-458b-9af9-0c33e6f20e5e
8f4dafed-ccc8-417e-adec-bc10c39d86ec,3,comm,root,d45616c9-cc3f-4c5e-8516-6bec74b7ed38
8f4dafed-ccc8-417e-adec-bc10c39d86ec,4,muni,root,1f9cfbec-7f13-4c31-9270-aed25d4f4f7a
8f4dafed-ccc8-417e-adec-bc10c39d86ec,5,-ty,suffix,6e9db14d-9db8-494b-a070-24d19efbcf36
49712486-7250-4285-8335-3214c46da5d8,1,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
49712486-7250-4285-8335-3214c46da5d8,2,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
49712486-7250-4285-8335-3214c46da5d8,3,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
49712486-7250-4285-8335-3214c46da5d8,4,ject,root,d52bb1cd-d478-454e-aba5-20bd7588f77f
49712486-7250-4285-8335-3214c46da5d8,5,rejection,word,ba3d322d-7de7-46c9-9328-ca90f8acfbcc
49712486-7250-4285-8335-3214c46da5d8,6,reject,word,49712486-7250-4285-8335-3214c46da5d8
49712486-7250-4285-8335-3214c46da5d8,7,refuse,word,47911cfa-3bd1-4c23-ad6d-c0ef2446ee08
49712486-7250-4285-8335-3214c46da5d8,8,ject,root,d52bb1cd-d478-454e-aba5-20bd7588f77f
49712486-7250-4285-8335-3214c46da5d8,9,reject,word,49712486-7250-4285-8335-3214c46da5d8
49712486-7250-4285-8335-3214c46da5d8,10,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
318796cf-b684-4a58-b945-2ddcc5609c55,1,agree,word,0c5405e2-d05b-4c8b-911a-e455ada9c952
318796cf-b684-4a58-b945-2ddcc5609c55,2,dis-,prefix,23270402-944b-4e2a-9f4b-da81351a827e
318796cf-b684-4a58-b945-2ddcc5609c55,3,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
318796cf-b684-4a58-b945-2ddcc5609c55,4,gree,root,634a504b-5b9d-4b60-9e70-be335a2110a8
945877c0-c2a2-4071-81c1-454c3a957338,1,-ic,suffix,f67d1559-f000-48f8-98c0-3feac850d691
945877c0-c2a2-4071-81c1-454c3a957338,2,academ,root,c614721c-64d3-4bcf-87e7-79545641c845
945877c0-c2a2-4071-81c1-454c3a957338,3,-ic,suffix,f67d1559-f000-48f8-98c0-3feac850d691
945877c0-c2a2-4071-81c1-454c3a957338,4,academ,root,c614721c-64d3-4bcf-87e7-79545641c845
945877c0-c2a2-4071-81c1-454c3a957338,5,academic,word,945877c0-c2a2-4071-81c1-454c3a957338
945877c0-c2a2-4071-81c1-454c3a957338,6,-ic,suffix,f67d1559-f000-48f8-98c0-3feac850d691
c6f34070-157f-4643-b378-36d8ae16dd09,1,try-基,base,492c57f4-e0e1-40d1-a50e-c191ec1b61b1
4dab4c11-8ee4-443a-b76f-b51e0635e3ea,1,di-,prefix,7f38defd-71b6-4a35-9f5f-02b9344ca572
4dab4c11-8ee4-443a-b76f-b51e0635e3ea,2,vid,root,36de66aa-b424-4a9e-8783-b2966b7b127a
4dab4c11-8ee4-443a-b76f-b51e0635e3ea,3,-e,suffix,e45da611-1fec-4f56-a8a1-0196540d73f8
97b485b0-9f36-4d4c-b17b-4f2306d5fb6f,1,-le,suffix,edde66b2-87d8-41df-b137-354db67bc41b
97b485b0-9f36-4d4c-b17b-4f2306d5fb6f,2,mid-根,root,54c1f0aa-26ca-46c3-a516-ce462c136018
97b485b0-9f36-4d4c-b17b-4f2306d5fb6f,3,-le,suffix,edde66b2-87d8-41df-b137-354db67bc41b
97b485b0-9f36-4d4c-b17b-4f2306d5fb6f,4,mid-根,root,54c1f0aa-26ca-46c3-a516-ce462c136018
97b485b0-9f36-4d4c-b17b-4f2306d5fb6f,5,middle,word,97b485b0-9f36-4d4c-b17b-4f2306d5fb6f
97b485b0-9f36-4d4c-b17b-4f2306d5fb6f,6,-le,suffix,edde66b2-87d8-41df-b137-354db67bc41b
b43a9f9d-b11f-485f-8f57-e26adfe58791,1,middle,word,97b485b0-9f36-4d4c-b17b-4f2306d5fb6f
b43a9f9d-b11f-485f-8f57-e26adfe58791,2,mid-根,root,54c1f0aa-26ca-46c3-a516-ce462c136018
b43a9f9d-b11f-485f-8f57-e26adfe58791,3,-ium,suffix,f012c0ee-12df-457d-9b67-bd4da2a9b30e
b43a9f9d-b11f-485f-8f57-e26adfe58791,4,medi,root,ebd90191-2df1-4877-8319-2a1b5ddded62
b43a9f9d-b11f-485f-8f57-e26adfe58791,5,-um,suffix,859883e1-fc02-4aac-bb62-470f5654dedc
b43a9f9d-b11f-485f-8f57-e26adfe58791,6,medi,root,ebd90191-2df1-4877-8319-2a1b5ddded62
b43a9f9d-b11f-485f-8f57-e26adfe58791,7,medium,word,b43a9f9d-b11f-485f-8f57-e26adfe58791
b43a9f9d-b11f-485f-8f57-e26adfe58791,8,-um,suffix,859883e1-fc02-4aac-bb62-470f5654dedc
b3d3e1a5-d0b0-43c9-af63-7c04db3aee34,1,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
b3d3e1a5-d0b0-43c9-af63-7c04db3aee34,2,desk-基,base,8b205106-67bd-4b37-a1e1-50e8af26dfa3
36911b43-31e2-4d1d-8fcd-8d26a12012d6,1,desk,word,b3d3e1a5-d0b0-43c9-af63-7c04db3aee34
36911b43-31e2-4d1d-8fcd-8d26a12012d6,2,-ign,suffix,e39832ac-2c76-4fbb-926d-20d36a2de7d7
36911b43-31e2-4d1d-8fcd-8d26a12012d6,3,de-,prefix,259186ce-965f-40e4-a523-ab6ce0286cba
36911b43-31e2-4d1d-8fcd-8d26a12012d6,4,sign-根,root,423830f1-df0d-4261-bd02-97f382a2ad1a
36911b43-31e2-4d1d-8fcd-8d26a12012d6,5,designer,word,d925d36e-7b8b-4147-99b4-140a3b1534aa
36911b43-31e2-4d1d-8fcd-8d26a12012d6,6,designedly,word,6f26b5ee-7893-4677-8afe-fd1e64da1306
36911b43-31e2-4d1d-8fcd-8d26a12012d6,7,designing,word,a8fccb58-426a-4ab6-9c70-f46f6be97037
36911b43-31e2-4d1d-8fcd-8d26a12012d6,8,sign-根,root,423830f1-df0d-4261-bd02-97f382a2ad1a
36911b43-31e2-4d1d-8fcd-8d26a12012d6,9,design,word,36911b43-31e2-4d1d-8fcd-8d26a12012d6
36911b43-31e2-4d1d-8fcd-8d26a12012d6,10,de-,prefix,259186ce-965f-40e4-a523-ab6ce0286cba
b0805971-d99c-41de-bb21-9d9ff49693a4,1,com-,prefix,c51a8e11-69c9-4469-b362-65f433a0d955
b0805971-d99c-41de-bb21-9d9ff49693a4,2,man,word,4b5ad6eb-4874-49e1-88ba-adc244daec95
b0805971-d99c-41de-bb21-9d9ff49693a4,3,-d,suffix,c2263614-7a51-466a-a31d-cf0a00b4d1fb
b0805971-d99c-41de-bb21-9d9ff49693a4,4,com-,prefix,c51a8e11-69c9-4469-b362-65f433a0d955
b0805971-d99c-41de-bb21-9d9ff49693a4,5,mand,root,4f6356c3-9b65-44e6-864e-d919e856f8b7
b0805971-d99c-41de-bb21-9d9ff49693a4,6,com-,prefix,c51a8e11-69c9-4469-b362-65f433a0d955
b0805971-d99c-41de-bb21-9d9ff49693a4,7,mand,root,4f6356c3-9b65-44e6-864e-d919e856f8b7
b0805971-d99c-41de-bb21-9d9ff49693a4,8,command,word,b0805971-d99c-41de-bb21-9d9ff49693a4
443c4f81-060e-4551-aaac-16368efcbc88,1,de-,prefix,259186ce-965f-40e4-a523-ab6ce0286cba
443c4f81-060e-4551-aaac-16368efcbc88,2,mand,root,4f6356c3-9b65-44e6-864e-d919e856f8b7
443c4f81-060e-4551-aaac-16368efcbc88,3,command,word,b0805971-d99c-41de-bb21-9d9ff49693a4
443c4f81-060e-4551-aaac-16368efcbc88,4,de-,prefix,259186ce-965f-40e4-a523-ab6ce0286cba
443c4f81-060e-4551-aaac-16368efcbc88,5,mand,root,4f6356c3-9b65-44e6-864e-d919e856f8b7
443c4f81-060e-4551-aaac-16368efcbc88,6,demanding,word,48af33b8-2f2e-4a93-b397-c2da99c4d2bf
f511b2e0-e72d-4b5e-b9e3-202ed9d46351,1,men,word,4c6bf1ca-a639-480e-b817-a3c8757d474a
f511b2e0-e72d-4b5e-b9e3-202ed9d46351,2,-al,suffix,1d382467-52d4-489b-846b-a2e68c8ca9d3
f511b2e0-e72d-4b5e-b9e3-202ed9d46351,3,ment,root,b59fb64a-6110-4b69-84e0-f9a00b678191
f511b2e0-e72d-4b5e-b9e3-202ed9d46351,4,-al,suffix,1d382467-52d4-489b-846b-a2e68c8ca9d3
f511b2e0-e72d-4b5e-b9e3-202ed9d46351,5,mentality,word,d1932801-f010-47c1-b82b-1137dad17257
f511b2e0-e72d-4b5e-b9e3-202ed9d46351,6,ment,root,b59fb64a-6110-4b69-84e0-f9a00b678191
f511b2e0-e72d-4b5e-b9e3-202ed9d46351,7,mental,word,f511b2e0-e72d-4b5e-b9e3-202ed9d46351
f511b2e0-e72d-4b5e-b9e3-202ed9d46351,8,-al,suffix,1d382467-52d4-489b-846b-a2e68c8ca9d3
79b31af7-b49f-42d9-b595-8a463d7a022c,1,no,word,1e07c7e4-8b6f-43c3-9c7a-9916d745441f
79b31af7-b49f-42d9-b595-8a463d7a022c,2,-ative,suffix,7c45ccdc-8bfd-4cb9-9af2-0cc46c16ee13
79b31af7-b49f-42d9-b595-8a463d7a022c,3,neg,root,26730eeb-c56e-454d-b9d3-720841ded030
79b31af7-b49f-42d9-b595-8a463d7a022c,4,-ative,suffix,7c45ccdc-8bfd-4cb9-9af2-0cc46c16ee13
79b31af7-b49f-42d9-b595-8a463d7a022c,5,negative,word,79b31af7-b49f-42d9-b595-8a463d7a022c
79b31af7-b49f-42d9-b595-8a463d7a022c,6,positive,word,dfc0fc95-d463-4a0e-b57f-97240bb3ee99
79b31af7-b49f-42d9-b595-8a463d7a022c,7,critical,word,40a8091d-7343-4887-9c5c-fa37c0e5dc22
79b31af7-b49f-42d9-b595-8a463d7a022c,8,indifferent,word,eb732470-3fee-46eb-bf70-d70054979c22
79b31af7-b49f-42d9-b595-8a463d7a022c,9,cautious,word,67b1d033-6fc3-4ac1-bad9-77c238d8b23e
79b31af7-b49f-42d9-b595-8a463d7a022c,10,neg,root,26730eeb-c56e-454d-b9d3-720841ded030
79b31af7-b49f-42d9-b595-8a463d7a022c,11,-ative,suffix,7c45ccdc-8bfd-4cb9-9af2-0cc46c16ee13
79b31af7-b49f-42d9-b595-8a463d7a022c,12,negative,word,79b31af7-b49f-42d9-b595-8a463d7a022c
bea0a00a-7b6a-42fe-8f94-29f8645199d4,1,-es,suffix,5a0bd53d-0e4c-49f3-852e-d69d54cd8317
bea0a00a-7b6a-42fe-8f94-29f8645199d4,2,speci,root,8c0f9d79-3837-47b4-93a0-12899013f19b
bea0a00a-7b6a-42fe-8f94-29f8645199d4,3,-es,suffix,5a0bd53d-0e4c-49f3-852e-d69d54cd8317
bea0a00a-7b6a-42fe-8f94-29f8645199d4,4,speci,root,8c0f9d79-3837-47b4-93a0-12899013f19b
bea0a00a-7b6a-42fe-8f94-29f8645199d4,5,species,word,bea0a00a-7b6a-42fe-8f94-29f8645199d4
bea0a00a-7b6a-42fe-8f94-29f8645199d4,6,-es,suffix,5a0bd53d-0e4c-49f3-852e-d69d54cd8317
149ffc3d-71e1-44dd-a403-b92ce9a6a0a5,1,-ade,suffix,10b01bd9-3449-4a3e-9eab-fd8bcf165ec5
149ffc3d-71e1-44dd-a403-b92ce9a6a0a5,2,dec,root,00ec69a4-1a90-4fdb-9838-5ffeafc54a7e
149ffc3d-71e1-44dd-a403-b92ce9a6a0a5,3,-ade,suffix,10b01bd9-3449-4a3e-9eab-fd8bcf165ec5
149ffc3d-71e1-44dd-a403-b92ce9a6a0a5,4,dec,root,00ec69a4-1a90-4fdb-9838-5ffeafc54a7e
149ffc3d-71e1-44dd-a403-b92ce9a6a0a5,5,decade,word,149ffc3d-71e1-44dd-a403-b92ce9a6a0a5
149ffc3d-71e1-44dd-a403-b92ce9a6a0a5,6,-ade,suffix,10b01bd9-3449-4a3e-9eab-fd8bcf165ec5
91dff230-2655-403b-8e7f-52fd78ec08aa,1,pro-,prefix,40e680cb-32e4-4cff-bb9c-b17989a9fa1a
91dff230-2655-403b-8e7f-52fd78ec08aa,2,ject,root,d52bb1cd-d478-454e-aba5-20bd7588f77f
91dff230-2655-403b-8e7f-52fd78ec08aa,3,reject,word,49712486-7250-4285-8335-3214c46da5d8
91dff230-2655-403b-8e7f-52fd78ec08aa,4,pro-,prefix,40e680cb-32e4-4cff-bb9c-b17989a9fa1a
91dff230-2655-403b-8e7f-52fd78ec08aa,5,ject,root,d52bb1cd-d478-454e-aba5-20bd7588f77f
91dff230-2655-403b-8e7f-52fd78ec08aa,6,projector,word,c9a2a1e8-9f51-4814-8bec-da1482e579d6
91dff230-2655-403b-8e7f-52fd78ec08aa,7,projection,word,f8555a64-10a1-4755-ae80-8a9b668198f3
04e2c888-2ea9-4b54-98ac-abdb9c754bff,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
04e2c888-2ea9-4b54-98ac-abdb9c754bff,2,in-,prefix,e9081b64-24c5-45e6-ab9e-64161a4b9d55
04e2c888-2ea9-4b54-98ac-abdb9c754bff,3,volv,root,7fc62769-08eb-4643-8cf7-d8789fde3b4b
04e2c888-2ea9-4b54-98ac-abdb9c754bff,4,-e,suffix,e45da611-1fec-4f56-a8a1-0196540d73f8
04e2c888-2ea9-4b54-98ac-abdb9c754bff,5,involvement,word,50b18596-37f0-462a-9e14-b80b9c24d8fb
04e2c888-2ea9-4b54-98ac-abdb9c754bff,6,involved,word,8625d87f-6da9-4709-86ce-0c93dba8fe1b
04e2c888-2ea9-4b54-98ac-abdb9c754bff,7,volv,root,7fc62769-08eb-4643-8cf7-d8789fde3b4b
04e2c888-2ea9-4b54-98ac-abdb9c754bff,8,involve,word,04e2c888-2ea9-4b54-98ac-abdb9c754bff
04e2c888-2ea9-4b54-98ac-abdb9c754bff,9,in-,prefix,e9081b64-24c5-45e6-ab9e-64161a4b9d55
04e2c888-2ea9-4b54-98ac-abdb9c754bff,10,-e,suffix,e45da611-1fec-4f56-a8a1-0196540d73f8
e2e76bc6-ac70-4680-a68e-64a85d9e5b50,1,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
e2e76bc6-ac70-4680-a68e-64a85d9e5b50,2,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
e2e76bc6-ac70-4680-a68e-64a85d9e5b50,3,main-根,root,e597496b-86a4-4c51-acd9-180233971432
e2e76bc6-ac70-4680-a68e-64a85d9e5b50,4,main-根,root,e597496b-86a4-4c51-acd9-180233971432
e2e76bc6-ac70-4680-a68e-64a85d9e5b50,5,remain,word,e2e76bc6-ac70-4680-a68e-64a85d9e5b50
e2e76bc6-ac70-4680-a68e-64a85d9e5b50,6,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
3c1f093c-3bca-4b0d-bec1-684e50dbe669,1,in-,prefix,e9081b64-24c5-45e6-ab9e-64161a4b9d55
3c1f093c-3bca-4b0d-bec1-684e50dbe669,2,divide,word,4dab4c11-8ee4-443a-b76f-b51e0635e3ea
3c1f093c-3bca-4b0d-bec1-684e50dbe669,3,-ual,suffix,e0189441-bc2d-42de-be84-97e03e504972
3c1f093c-3bca-4b0d-bec1-684e50dbe669,4,in-,prefix,e9081b64-24c5-45e6-ab9e-64161a4b9d55
3c1f093c-3bca-4b0d-bec1-684e50dbe669,5,di-,prefix,7f38defd-71b6-4a35-9f5f-02b9344ca572
3c1f093c-3bca-4b0d-bec1-684e50dbe669,6,vid,root,36de66aa-b424-4a9e-8783-b2966b7b127a
3c1f093c-3bca-4b0d-bec1-684e50dbe669,7,-ual,suffix,e0189441-bc2d-42de-be84-97e03e504972
